ID,Age,Gender
00039780,7,F
00072625,11,M
00074547,27,F
00075554,24,M
00038062,34,M
00016879,66,M
00027640,31,M
00085672,14,F
00017279,10,M
00007335,42,M
00021713,37,F
00086906,16,M
00005618,46,M
00019863,22,F
00094611,50,M
00052993,17,F
00001452,25,M
00059389,25,M
00035894,22,F
00072426,60,M
00041011,30,F
00087819,11,M
00061625,43,M
00087810,8,M
00028747,29,F
00027331,6,F
00022779,26,M
00043899,21,M
00078958,42,M
00033486,16,M
00020329,24,M
00041976,20,M
00090710,49,F
00030775,36,M
00087304,44,F
00064642,10,F
00062736,21,F
00085015,5,F
00002372,10,M
00064598,20,F
00085595,18,M
00039966,24,F
00083544,25,M
00074065,31,M
00065391,52,F
00067845,24,F
00062563,28,F
00086888,39,F
00040217,74,F
00034400,11,F
00041379,71,M
00073687,21,F
00067918,28,F
00068707,16,M
00060009,12,M
00083672,14,F
00064465,22,F
00028891,38,M
00019485,2,F
00076617,21,M
00020819,49,M
00064885,24,M
00064072,43,M
00043385,17,F
00028353,22,F
00043639,9,M
00002903,16,M
00079243,20,F
00066849,47,F
00003994,11,F
00078847,20,F
00001867,29,M
00063672,32,M
00000965,65,M
00074900,14,F
00008835,12,M
00024981,12,M
00065399,11,F
00066656,45,M
00049928,7,M
00008204,36,F
00063838,23,M
00080450,61,M
00085690,44,M
00002475,33,F
00018243,47,M
00024182,24,F
00031756,33,M
00046978,24,F
00091406,25,M
00014053,5,M
00003064,6,M
00068248,38,M
00002413,32,F
00083778,14,F
00038199,14,M
00023996,21,M
00065877,11,F
00022185,14,F
00090190,27,F
00051355,34,M
00050851,18,F
00038995,21,M
00069708,37,M
00090537,29,M
00002244,28,M
00021405,39,M
00025157,9,F
00043201,17,F
00069354,8,F
00021738,43,F
00065372,8,F
00040257,44,M
00067019,48,F
00060042,47,M
00058446,36,M
00002699,8,M
00060592,5,F
00063476,29,F
00066470,50,F
00017235,19,F
00034409,12,M
00063689,46,M
00077734,10,M
00061956,29,M
00043772,43,M
00032103,27,F
00081177,24,M
00046694,18,F
00080443,49,M
00009092,24,M
00077418,44,F
00093450,29,M
00015279,9,M
00029591,22,F
00018415,10,M
00045264,41,M
00044674,17,M
00081750,16,M
00072255,29,M
00002437,16,F
00082174,44,M
00061875,39,F
00050931,28,M
00005640,10,M
00085742,12,F
00024157,12,M
00019402,22,M
00059058,30,M
00016487,20,F
00054472,45,M
00036570,8,M
00020567,31,M
00005289,8,F
00000215,26,F
00065423,40,F
00064975,31,F
00041258,51,M
00041007,19,M
00054778,34,F
00038892,10,F
00040765,38,F
00049557,12,M
00003700,28,F
00017335,31,F
00027710,47,F
00085427,14,M
00033028,9,F
00050623,12,M
00050165,3,F
00009202,47,M
00059966,38,F
00017413,50,F
00005226,52,M
00030193,14,F
00064380,22,M
00063345,25,F
00082492,22,F
00044559,22,M
00014848,69,F
00068954,19,F
00040715,31,F
00080152,24,F
00021075,7,M
00053178,22,F
00065515,15,F
00092407,46,M
00071963,55,M
00008389,20,F
00051967,58,F
00049358,20,M
00002589,4,M
00006790,21,M
00093605,49,M
00023693,10,M
00066459,14,M
00025704,38,M
00050689,14,M
00006164,47,F
00023793,13,F
00078529,29,F
00093677,45,M
00055437,75,F
00063959,23,F
00017164,33,M
00037329,23,M
00058574,46,F
00093361,42,F
00093999,41,M
00080216,15,F
00090507,27,F
00077110,31,M
00089252,26,F
00090122,36,M
00081470,28,M
00075125,20,F
00070334,44,F
00060655,34,M
00030644,65,F
00024772,13,M
00078517,6,M
00005553,45,M
00048192,38,F
00047943,11,F
00079199,6,F
00058287,74,F
00022276,33,M
00040763,4,M
00038788,26,M
00075184,25,F
00056158,12,F
00061756,10,F
00014633,22,F
00022300,9,F
00014912,41,M
00086417,19,M
00078454,43,M
00046708,25,M
00085815,47,M
00085452,77,M
00089801,32,M
00086599,44,M
00081955,10,F
00027923,29,M
00080327,32,M
00021636,10,F
00065378,29,M
00023070,38,M
00060141,56,F
00061578,21,M
00008509,10,F
00094279,36,F
00044857,45,M
00072441,11,M
00076582,16,M
00052819,19,M
00093156,39,F
00050345,40,M
00035783,32,F
00008193,19,F
00086526,9,F
00043840,36,M
00051659,14,F
00037684,4,M
00093392,6,M
00037377,20,F
00085451,70,M
00031332,28,M
00092199,26,M
00060863,71,M
00018763,21,F
00068049,11,F
00084980,41,F
00094741,20,F
00028530,11,F
00079524,8,F
00000597,32,F
00006827,10,F
00045011,24,F
00074651,14,F
00043429,10,F
00074545,34,M
00037324,40,M
00008788,12,F
00072577,15,M
00077587,25,F
00026704,10,F
00073721,30,M
00076507,23,M
00014027,42,F
00004275,9,F
00031858,60,M
00067167,47,F
00071419,6,F
00052369,37,M
00069517,4,M
00004725,41,F
00087466,15,M
00094325,32,M
00042636,41,F
00034428,30,M
00009113,34,F
00092095,26,F
00084924,23,F
00079107,39,F
00037142,31,M
00088048,14,M
00050123,10,F
00060639,23,F
00037009,14,M
00031626,35,M
00018465,27,F
00050092,24,F
00087063,47,F
00076402,15,F
00082802,25,F
00087179,9,M
00044864,63,M
00017837,38,M
00082500,43,M
00068573,28,M
00001285,43,M
00068469,15,M
00083120,41,M
00022933,10,M
00083936,14,M
00007758,45,F
00081431,23,M
00047748,17,M
00027075,9,M
00067382,13,F
00088747,46,F
00068760,44,M
00069094,40,F
00006779,43,F
00068658,35,F
00076016,34,M
00062727,28,M
00003601,45,F
00019712,45,M
00093367,17,M
00037037,17,M
00020903,26,M
00029392,42,F
00075637,4,M
00078032,37,F
00062986,9,F
00007423,6,F
00072331,36,F
00000844,58,F
00075019,50,M
00038399,14,F
00037025,16,F
00048366,30,F
00088562,33,F
00004450,39,F
00092035,42,F
00008614,12,M
00065666,45,F
00054152,49,M
00080504,16,M
00087393,38,F
00036443,37,F
00083280,13,M
00009071,6,F
00039973,28,F
00083493,14,F
00058566,36,M
00031527,16,M
00044068,44,F
00006634,34,F
00057234,10,M
00025845,60,M
00006043,54,M
00076345,22,F
00080877,10,M
00004298,20,M
00030689,44,M
00001457,46,M
00034672,38,F
00052689,8,M
00025059,28,F
00069863,36,F
00001602,40,F
00077355,6,F
00027137,44,M
00085012,12,M
00045451,42,F
00043207,68,M
00044261,11,F
00051400,8,F
00060669,20,F
00093845,12,M
00031644,35,M
00022470,32,F
00025663,40,M
00064263,24,F
00072511,9,M
00058589,35,M
00024678,43,F
00026930,49,F
00076213,31,F
00020878,20,F
00043968,32,M
00086455,21,F
00004821,12,M
00031949,7,F
00094870,20,F
00066718,19,M
00081495,14,F
00020640,14,M
00033025,23,M
00030887,27,F
00064713,22,M
00064058,41,F
00021501,24,F
00007796,13,M
00020941,63,F
00022086,26,F
00089480,15,F
00031138,13,M
00083082,22,F
00005181,43,M
00018839,48,F
00033613,17,F
00071830,20,F
00044383,26,M
00095021,24,F
00092342,28,M
00077841,32,M
00079305,41,M
00069717,10,M
00071146,9,M
00065869,20,F
00057057,8,F
00053426,17,M
00070831,44,F
00050619,12,M
00078635,17,M
00004325,14,M
00052074,21,F
00040270,44,M
00014873,37,M
00083327,25,M
00040335,39,F
00009660,10,M
00027454,34,M
00060438,37,F
00030358,10,M
00088349,7,F
00034235,28,M
00034736,39,F
00044778,12,F
00087318,43,F
00053398,17,M
00052049,16,M
00057573,38,M
00030634,21,M
00002201,13,F
00062507,32,M
00038623,17,M
00044611,14,F
00021451,12,M
00062509,19,M
00055688,25,M
00028704,43,M
00031484,60,M
00038685,11,F
00065256,34,F
00066595,32,M
00058494,22,M
00062002,27,M
00043058,17,F
00056448,24,M
00020676,29,M
00037095,66,F
00091887,43,F
00049454,36,M
00001611,40,M
00070168,65,F
00034425,9,M
00021445,8,M
00023999,39,M
00025406,10,M
00002030,8,F
00076670,29,M
00059719,21,F
00046913,13,F
00017039,12,M
00021829,19,F
00094631,41,M
00058970,39,M
00037801,11,M
00077964,44,M
00084362,14,F
00057346,4,M
00002125,40,F
00061283,13,F
00043152,13,F
00047460,4,M
00057858,20,M
00006867,19,F
00039799,9,M
00087695,14,F
00009925,23,F
00073447,15,M
00030428,35,M
00018102,8,M
00059979,50,F
00016875,10,M
00035843,78,F
00034843,44,F
00094946,43,F
00058140,48,F
00023287,5,F
00092661,37,F
00046641,9,M
00034080,11,F
00074670,14,F
00030081,20,F
00046688,38,F
00049761,19,M
00066921,33,F
00014497,39,M
00050737,12,M
00081135,44,F
00060751,50,F
00061585,12,M
00004026,26,M
00068636,18,M
00030190,13,F
00061072,12,F
00067459,25,F
00078403,27,F
00078130,45,M
00060723,42,M
00054111,46,M
00089507,69,M
00038290,21,M
00033110,62,M
00084242,29,F
00001745,22,F
00040983,31,F
00090149,46,M
00051776,58,M
00081204,41,F
00081050,7,F
00042363,18,M
00060400,36,M
00053226,12,F
00065581,44,F
00064677,31,F
00019441,44,F
00094103,6,M
00017646,41,M
00008166,52,F
00046864,8,M
00094309,12,M
00057420,10,F
00024085,11,M
00016254,11,F
00057310,25,M
00024901,37,F
00057101,7,F
00046597,43,M
00036865,25,F
00017278,27,F
00006562,8,M
00037407,24,M
00088020,24,F
00086752,13,F
00091989,25,M
00018409,43,F
00053291,12,M
00081695,50,F
00046187,24,F
00036714,15,M
00044946,39,F
00033152,14,F
00077688,37,M
00078138,37,M
00002476,31,F
00035904,11,M
00090758,35,M
00094226,31,F
00054174,28,F
00006571,22,M
00021628,7,F
00047287,7,M
00020491,22,F
00060739,31,M
00008600,9,F
00072642,27,M
00072784,29,F
00056335,11,M
00062792,26,F
00025151,36,F
00047626,49,M
00089126,16,M
00066173,10,F
00047853,40,F
00087093,9,F
00072434,20,M
00007333,7,M
00053829,25,F
00086782,40,M
00055897,19,F
00083313,34,M
00034924,8,F
00057492,21,F
00076436,14,M
00038063,32,F
00020715,54,M
00016932,46,F
00040078,41,M
00043309,13,M
00070033,7,F
00092509,27,M
00000625,74,M
00015011,38,F
00088737,7,F
00047934,41,M
00001405,12,M
00039736,44,M
00016519,20,M
00062800,11,F
00031828,51,M
00081187,42,F
00086871,48,M
00007976,6,M
00058015,14,F
00025924,22,M
00016507,10,M
00087241,35,M
00069964,25,M
00014960,49,F
00059572,14,M
00092288,15,M
00084488,30,F
00064776,71,M
00034125,24,F
00027168,27,M
00042758,28,F
00002234,30,F
00056264,28,M
00018033,45,F
00024877,5,M
00028211,17,M
00021164,10,M
00078583,15,F
00073580,24,F
00057188,37,M
00067197,22,F
00032284,29,M
00050404,17,F
00079986,14,M
00031817,43,M
00008729,46,M
00035594,7,F
00085286,41,M
00065112,16,F
00028654,26,M
00089008,27,F
00074515,24,M
00058609,77,M
00051135,50,F
00047865,45,F
00031559,31,M
00079600,41,M
00084306,20,F
00038963,25,M
00063007,25,F
00088468,24,M
00061344,22,F
00054338,27,M
00085375,38,M
00009473,7,M
00067543,5,M
00037877,12,M
00020050,29,F
00090964,10,F
00000298,14,F
00086824,75,M
00092537,7,F
00030430,42,F
00019498,36,M
00043231,9,F
00034955,44,F
00094303,24,F
00072686,25,F
00082732,34,F
00036232,44,F
00016962,38,F
00014664,22,F
00082603,5,F
00085770,32,M
00067198,19,M
00027917,8,F
00004100,26,F
00070682,74,F
00082074,25,M
00043483,4,M
00033519,15,F
00091639,78,M
00095091,11,F
00002782,9,F
00093708,16,M
00046692,51,F
00038041,24,F
00072726,21,F
00032949,21,M
00038546,43,M
00004120,21,M
00091373,8,F
00035268,29,F
00063142,16,F
00040229,11,M
00004646,9,M
00062538,22,M
00060490,39,F
00085251,35,M
00008896,10,F
00089403,9,F
00074094,39,F
00048804,11,M
00042794,54,M
00087157,11,M
00048201,25,F
00050876,5,M
00086233,39,M
00024142,7,M
00025013,40,F
00073195,14,F
00058432,22,M
00015318,32,F
00045798,43,M
00063985,12,F
00059670,22,F
00045359,25,M
00043947,37,F
00067855,44,F
00065221,7,M
00026196,45,F
00061414,20,F
00056420,41,F
00009338,40,F
00003404,16,M
00060299,71,M
00071322,12,F
00077330,41,F
00035914,46,M
00041514,11,M
00000263,33,M
00018469,7,M
00081198,9,M
00014253,48,F
00023789,39,M
00079014,46,M
00028991,57,F
00063979,17,M
00058615,38,M
00048834,11,F
00075464,43,F
00002742,38,M
00006776,46,M
00049416,10,F
00000525,8,F
00009634,14,F
00050343,76,M
00057180,58,M
00048074,34,F
00045168,37,F
00025682,19,F
00022293,14,M
00037644,34,F
00008481,49,M
00029650,48,M
00040742,31,M
00088631,25,M
00002730,23,F
00071776,10,F
00086102,43,F
00082223,23,M
00065440,40,F
00024349,25,M
00078400,52,M
00007666,10,F
00060890,23,F
00037521,80,M
00019139,21,F
00054355,12,M
00031324,31,M
00055486,32,M
00052579,38,M
00073054,21,F
00059939,60,F
00032232,10,M
00017419,39,M
00064406,25,M
00038707,12,F
00065173,54,M
00067858,8,M
00002313,13,M
00094882,50,M
00078957,8,M
00009867,18,F
00085842,26,F
00060259,34,F
00029809,8,F
00070171,22,M
00071616,4,M
00056343,10,F
00059981,20,F
00016310,8,F
00026356,5,F
00036145,42,F
00049698,8,F
00083359,20,F
00020282,16,M
00042790,47,F
00033999,40,F
00038006,45,M
00062546,55,F
00022824,33,M
00082754,22,M
00007954,4,M
00070473,25,F
00004870,49,M
00056769,19,M
00086563,49,M
00033690,24,F
00020630,23,F
00091976,14,F
00030032,37,M
00005620,16,M
00079567,44,F
00019768,29,M
00053614,22,F
00045049,39,F
00091706,42,M
00046282,71,F
00005237,10,F
00051001,4,F
00055254,11,M
00079224,8,F
00054799,22,F
00075389,20,M
00026727,33,F
00005475,41,F
00057483,81,F
00078511,50,M
00065012,29,M
00090835,15,M
00068529,10,M
00037375,22,M
00090384,27,F
00086887,33,F
00033942,42,F
00059569,56,M
00022189,14,F
00057065,46,M
00087680,24,M
00020339,49,F
00064657,47,M
00051458,29,F
00074192,44,M
00019632,7,F
00084517,38,F
00062217,39,F
00029432,44,F
00089034,27,M
00028628,11,M
00080539,23,F
00057120,19,F
00049031,12,F
00021108,8,F
00080921,15,F
00074411,27,M
00088857,24,M
00027117,26,F
00032209,35,F
00054354,12,F
00043179,61,F
00088056,14,M
00038252,15,M
00075647,35,M
00089862,9,M
00071929,44,F
00027447,20,F
00006401,6,M
00000981,44,M
00091795,18,M
00009960,6,F
00035318,37,M
00088449,8,M
00029726,28,M
00069986,25,M
00008642,15,M
00074573,35,F
00073513,22,M
00029200,10,M
00053105,37,F
00028759,61,M
00088039,14,M
00066972,45,F
00017095,9,F
00091865,25,M
00074803,12,F
00076164,5,F
00007704,67,F
00083322,60,F
00067884,30,F
00049508,9,F
00030554,5,F
00079106,12,F
00047926,13,M
00076427,68,F
00022144,10,F
00060469,9,F
00089061,23,F
00085072,36,F
00076789,40,M
00088851,32,M
00037776,43,F
00032929,17,F
00072406,10,F
00085496,42,M
00026887,15,M
00028194,50,M
00092788,47,M
00091216,9,M
00077595,30,F
00043154,10,M
00020497,30,F
00040081,22,F
00036018,7,M
00091005,46,F
00035345,10,M
00067785,13,F
00056234,62,F
00092255,14,M
00091498,20,M
00049789,12,M
00050763,12,M
00034894,43,M
00036547,31,F
00040371,36,M
00092331,19,M
00071851,47,M
00077955,28,F
00090971,16,M
00081896,38,M
00057599,63,F
00054855,13,M
00025210,8,M
00093738,73,M
00035732,44,F
00066123,9,M
00076800,34,M
00051499,11,F
00061346,16,M
00039549,58,M
00028317,28,F
00009894,7,M
00015747,23,F
00001922,45,M
00077572,16,M
00063914,40,M
00004841,12,M
00000255,49,M
00018671,12,F
00008687,10,M
00025223,52,M
00005496,27,F
00061042,13,F
00004830,12,F
00057812,12,F
00005028,40,F
00020212,25,F
00059444,27,M
00030871,24,M
00053493,25,M
00055469,50,M
00079724,78,F
00041358,18,M
00054373,25,F
00000921,43,M
00051900,12,M
00001064,8,F
00029143,53,F
00061799,37,M
00094142,26,F
00063004,27,F
00001674,26,F
00069353,9,M
00073129,30,M
00032578,6,M
00019413,33,F
00051860,11,M
00078706,14,F
00026431,46,F
00060727,21,F
00022104,19,M
00014847,37,F
00078996,9,F
00030034,35,M
00070203,50,M
00076452,28,M
00092246,9,F
00063455,42,F
00032140,56,F
00078414,13,F
00045815,6,M
00033129,14,F
00074901,71,M
00014335,9,M
00057445,43,F
00067386,22,F
00048446,20,F
00006701,39,M
00033594,36,M
00075249,31,F
00073247,13,M
00048714,35,M
00086219,15,F
00081448,30,M
00018666,54,F
00073162,14,F
00007887,23,M
00015380,46,M
00035392,11,F
00050982,39,M
00086770,8,M
00092353,7,M
00041713,9,M
00088019,44,F
00066549,19,F
00093372,22,M
00045291,13,M
00049710,43,F
00015480,9,F
00091965,14,M
00037831,4,M
00024421,10,M
00054910,31,M
00030591,11,M
00034958,39,M
00057025,33,M
00014382,11,M
00072301,44,F
00075415,25,M
00052321,6,F
00094554,43,F
00054312,40,F
00085826,25,F
00081540,38,F
00017897,31,M
00077372,37,M
00030177,13,F
00082401,21,M
00040864,45,M
00090356,31,F
00082047,24,M
00086281,23,M
00077353,17,M
00031813,22,F
00092674,64,M
00000734,15,M
00018560,38,M
00092430,25,F
00014023,8,M
00052494,23,F
00042464,6,F
00037908,7,M
00091349,13,F
00008916,43,M
00017794,8,F
00021842,21,F
00049505,5,F
00045853,37,F
00075052,11,M
00075007,14,M
00091419,47,F
00025115,30,F
00045162,7,F
00005686,8,M
00039652,27,M
00061164,18,M
00029639,15,F
00040051,11,M
00087025,6,M
00018022,37,M
00064820,21,M
00086164,29,F
00066449,18,F
00048376,7,M
00043305,7,M
00088226,41,F
00057030,5,F
00016871,18,F
00023212,9,F
00067001,54,M
00063464,24,M
00056636,11,F
00064392,22,M
00064523,28,M
00066695,31,M
00047596,17,M
00093882,34,F
00094847,40,F
00046448,26,F
00069914,35,M
00024823,13,M
00005854,46,F
00024279,17,M
00040779,29,M
00061008,19,M
00029859,19,F
00037871,8,M
00070332,6,F
00054336,22,F
00001732,63,F
00087670,8,M
00049913,40,F
00079894,42,F
00094151,61,M
00069799,47,M
00091151,24,F
00027140,36,M
00069494,5,M
00077358,42,F
00075900,45,M
00026970,42,F
00061938,47,M
00092968,38,F
00014758,8,M
00071210,32,M
00047520,23,M
00089112,33,F
00045731,24,F
00048648,24,F
00087899,63,M
00080432,36,F
00061926,31,M
00084927,24,M
00044614,13,M
00029834,52,M
00049385,24,F
00055516,44,F
00037894,40,F
00006209,27,M
00017578,10,F
00009000,26,F
00065901,26,M
00094549,24,F
00015206,7,M
00050094,13,F
00026003,9,F
00045737,48,M
00052186,17,M
00047887,31,F
00092362,10,M
00003042,7,M
00039443,29,F
00043736,40,F
00053701,40,M
00056135,11,M
00092322,22,M
00065839,10,M
00094450,28,F
00070653,71,F
00060214,7,M
00032471,23,F
00088549,22,F
00088271,28,M
00086690,10,M
00037192,6,M
00061674,22,F
00023173,25,M
00017831,31,M
00017495,10,M
00054265,27,F
00008628,53,M
00085025,43,M
00025047,26,M
00077606,44,M
00017026,64,F
00029122,11,F
00002047,7,M
00060016,18,M
00032185,25,M
00051980,42,F
00016844,23,F
00030147,77,M
00073667,14,M
00027234,9,F
00075517,47,M
00054798,19,M
00002368,43,F
00070844,13,F
00077283,42,M
00032072,18,F
00029568,23,M
00002118,6,M
00072574,39,M
00048384,11,F
00090562,24,F
00093160,37,M
00072713,24,M
00087059,10,F
00076202,48,M
00073296,22,F
00089146,37,F
00065907,37,F
00026272,14,M
00064291,3,M
00042892,20,M
00007946,5,M
00025883,11,M
00041965,17,F
00059401,33,F
00061162,7,M
00017204,19,F
00090359,14,M
00062591,22,M
00047383,10,M
00020231,20,F
00066367,48,M
00069813,12,M
00087183,8,F
00055691,31,M
00085195,8,M
00030153,11,F
00016348,9,M
00023156,42,F
00063887,54,M
00058755,21,M
00035432,9,F
00092514,18,F
00038823,20,M
00068037,37,F
00044806,26,F
00018093,18,F
00077683,38,M
00037012,16,F
00027089,10,M
00077628,13,F
00015331,9,F
00056880,27,M
00050868,18,F
00081623,26,M
00034037,47,F
00026497,9,M
00056513,41,M
00057774,51,F
00058333,16,M
00029878,20,F
00025378,24,F
00020862,37,F
00050657,12,F
00044000,22,F
00039248,46,F
00080658,15,M
00029412,38,M
00090196,64,F
00062037,12,F
00066945,18,F
00014565,15,F
00050387,17,M
00088095,24,F
00087103,47,M
00033624,51,M
00088215,13,F
00014906,21,M
00019763,6,F
00047094,28,M
00081995,14,M
00066999,8,F
00033481,15,M
00053816,35,M
00074091,42,M
00089187,8,F
00044818,72,M
00035295,58,F
00073169,14,M
00080093,22,F
00080544,21,F
00040678,28,M
00078943,25,F
00088704,5,M
00041679,32,M
00032980,14,F
00076280,39,M
00056657,6,M
00081708,14,M
00081958,14,F
00028018,49,F
00090885,43,F
00061566,20,F
00049468,10,F
00066932,11,M
00037134,43,F
00006874,41,F
00029384,41,F
00041892,80,M
00054764,13,F
00076747,47,M
00059351,12,F
00018407,11,M
00032084,28,F
00053870,25,F
00071087,20,M
00022809,26,F
00014606,43,F
00023309,44,M
00093091,36,F
00090722,32,F
00056721,50,F
00016253,33,F
00025573,19,F
00061173,21,M
00089196,5,F
00020117,23,M
00002206,38,F
00028853,7,F
00045435,22,F
00009287,35,M
00022192,13,F
00056840,47,F
00088929,29,M
00065871,27,M
00036889,13,M
00029178,9,F
00082121,14,F
00065011,40,M
00085061,37,F
00038948,27,M
00064938,20,F
00045177,33,F
00063011,16,F
00014584,15,M
00026353,9,F
00030896,26,F
00007604,12,F
00082627,28,M
00067039,5,F
00089932,22,F
00019621,50,F
00063666,48,F
00056066,22,M
00070639,9,F
00094630,62,M
00053033,41,F
00018379,21,M
00082307,25,M
00042372,24,M
00058497,30,M
00019541,38,M
00062922,16,M
00005295,46,M
00027283,5,F
00031609,44,M
00038277,12,F
00087071,11,M
00047041,42,M
00007767,8,M
00031204,9,M
00027925,27,F
00083805,20,F
00089011,27,F
00020059,31,F
00037065,30,F
00014182,45,F
00092057,5,M
00083114,40,M
00059120,48,M
00090992,19,M
00051348,34,F
00008335,23,F
00032922,23,F
00090323,32,F
00028272,15,M
00005274,15,F
00045242,7,F
00085673,14,F
00075675,32,M
00031443,14,F
00029405,44,F
00059278,12,M
00020874,22,F
00085734,12,F
00083028,9,F
00090745,25,F
00034351,11,M
00087664,72,F
00016751,45,F
00007482,33,F
00094034,45,F
00001673,20,F
00093218,30,M
00038495,69,M
00038641,30,M
00054302,13,M
00083092,40,F
00061748,12,F
00041951,24,F
00070480,15,M
00080991,24,M
00040437,25,F
00069969,13,M
00090478,10,M
00031137,22,F
00017070,24,M
00031984,40,M
00067169,50,F
00054721,74,F
00060661,24,F
00001390,10,F
00053302,7,M
00022316,31,M
00075881,3,F
00083022,39,F
00026956,14,M
00087394,9,F
00028402,16,M
00033357,14,F
00080911,37,F
00023900,11,M
00089613,38,M
00002129,23,F
00005455,37,F
00053125,22,F
00070916,12,M
00076738,15,M
00075102,14,M
00034806,24,M
00084183,22,M
00037509,11,M
00061964,20,F
00050654,12,M
00061993,26,M
00019406,6,F
00067383,9,M
00038214,15,M
00037792,39,F
00019495,38,F
00091469,8,M
00071555,18,M
00075110,27,F
00051830,18,F
00026699,16,M
00071766,15,F
00015006,9,M
00030167,68,M
00021592,30,M
00034689,50,F
00054643,23,M
00072557,19,F
00019813,4,F
00086120,12,M
00014820,35,F
00014454,7,F
00030165,39,F
00058953,8,F
00073725,25,M
00052525,25,M
00088156,54,M
00082455,22,F
00054494,15,M
00042754,23,F
00048894,37,F
00004358,45,F
00013939,27,M
00065925,48,M
00075319,55,M
00084340,23,F
00063499,12,M
00067488,25,F
00059281,12,F
00009855,20,M
00093455,10,F
00005194,4,F
00063462,10,M
00075017,15,M
00000936,14,F
00059291,12,F
00044889,9,F
00043303,12,M
00076978,16,F
00071854,36,F
00021020,47,F
00064475,16,F
00003643,41,M
00062522,32,F
00027904,78,F
00088270,26,F
00067680,11,M
00025785,23,F
